"satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","salary","salesaccounting","saleshr","salesIT","salesmanagement","salesmarketing","salesproduct_mng","salesRandD","salessales","salessupport","Y_A","Y_0","Y_1"
0.99,0.79,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924
0.78,0.49,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0385227924140799,0.0385227924140799,0.0123205481738652
0.66,0.63,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.861529335884314,0.861529335884314,0.646612444207024
0.9,0.72,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0182971244997585,0.0182971244997585,0.0116005149989809
0.74,0.53,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.109141673760588,0.109141673760588,0.0339726817642645
0.99,0.52,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.261503260490461,0.261503260490461,0.186709782995074
0.83,0.72,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.261503260490461,0.261503260490461,0.186709782995074
0.6,0.82,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.55,0.93,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0123364450823917,0.0123364450823917,0.0107712262900459
0.96,0.71,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.83,0.94,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.95,0.7,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0136180970338515,0.0136180970338515,0.0108988576938438
0.67,0.71,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0660660769600283,0.439317204524473,0.0660660769600283
0.42,0.59,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.28,0.51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692
0.55,0.65,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.91,0.53,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.561215573988,0.561215573988,0.0899474547630231
0.53,0.98,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0534928129643051,0.0534928129643051,0.0186115002331005
0.87,0.74,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0216851498780647,0.0216851498780647,0.0123574641945679
0.57,0.6,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.391328318659653,0.391328318659653,0.086651615409435
0.59,0.77,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.327197629170817,0.327197629170817,0.0862700806420287
0.76,0.89,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0216851498780647,0.0216851498780647,0.0123574641945679
0.59,0.42,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0236550239357245,0.0236550239357245,0.0125636975017186
0.5,0.54,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0387589514603703,0.0387589514603703,0.0170043972302813
0.92,0.53,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0245183495613049,0.0245183495613049,0.0127786826776632
0.8,0.51,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0152261407567973,0.0152261407567973,0.0110252084651859
0.93,0.66,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0207536789212796,0.0207536789212796,0.0129197936753679
0.67,0.57,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.124523948347805,0.124523948347805,0.0930187807440258
0.78,0.55,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.349217786649256,0.349217786649256,0.253137768413712
0.61,0.7,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0207536789212796,0.0207536789212796,0.0129197936753679
0.74,0.84,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0156364287678492,0.0156364287678492,0.0111398984413754
0.5,0.49,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0123604062906699,0.0123604062906699,0.0107711106182704
0.84,0.96,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.162594553245303,0.162594553245303,0.039161383934925
0.14,0.81,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0510462839076779,0.256465926445044,0.0510462839076779
0.86,0.94,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.182952771134797,0.182952771134797,0.0577799144990791
0.89,0.74,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002
0.8,0.96,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0905971639769677,0.0905971639769677,0.0198421289037019
0.3,0.51,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002
0.14,0.73,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057
0.91,0.8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935
0.49,0.81,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0385227924140799,0.0385227924140799,0.0123205481738652
0.57,0.68,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.457746647083458,0.457746647083458,0.209318209634987
0.59,0.62,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935
0.5,0.7,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0559838750596704,0.0559838750596704,0.0609526040972992
0.69,0.97,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.330037984372436,0.330037984372436,0.305754855438966
0.81,0.68,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.330037984372436,0.330037984372436,0.305754855438966
0.55,0.91,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0333309690338988,0.0333309690338988,0.0166840293848774
0.92,0.62,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.102181809111051,0.102181809111051,0.0274859332449609
0.94,0.59,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0304127424200076,0.0304127424200076,0.0125403733616019
0.67,0.55,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.53,0.92,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0122517181582479,0.0122517181582479,0.0107380162231554
0.77,0.59,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200193997565347,0.200193997565347,0.0659640415697045
0.57,0.82,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885385957917444,0.0885385957917444,0.0411041453669172
0.64,0.97,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381
0.35,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.72,0.59,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0131444312866633,0.0498503307435645,0.0131444312866633
0.92,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0394814016056268,0.0394814016056268,0.0126140568767367
0.88,0.72,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0288138285809859,0.0288138285809859,0.0142635282384303
0.86,0.49,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0607040331647687,0.0607040331647687,0.0128519116703505
0.66,0.99,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0216851498780647,0.0216851498780647,0.0123574641945679
0.7,0.69,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.327197629170817,0.327197629170817,0.0862700806420287
0.98,0.93,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.113222122066666,0.113222122066666,0.0276077882453173
0.61,0.73,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0682356857729378,0.0682356857729378,0.0274637310847886
0.57,0.66,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0308452223132972,0.0308452223132972,0.0139055981105245
0.84,0.91,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0215361359779035,0.0215361359779035,0.0121501868025054
0.97,0.66,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.163895567415534,0.163895567415534,0.030443536417796
0.5,0.48,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.173147027793799,0.173147027793799,0.0902392912438348
0.89,0.62,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.128687847745411,0.128687847745411,0.0632612581085334
0.76,0.5,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.66,0.84,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.74,0.63,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.69,0.74,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.59,0.57,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
1,0.85,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.61,0.75,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524425456907067,0.0524425456907067,0.027123788876869
0.98,0.42,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236762681042532,0.0236762681042532,0.0142341677038305
0.59,0.71,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236762681042532,0.0236762681042532,0.0142341677038305
0.22,0.69,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126385196370597,0.126385196370597,0.0227218310000237
0.71,0.95,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.58,0.5,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0123449368546234,0.0346101554898972,0.0123449368546234
0.97,0.87,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.030531272952941,0.12720911789912,0.030531272952941
0.92,0.55,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19645930719459,0.298208754741296,0.19645930719459
0.96,0.51,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0899859143987825,0.421378053846666,0.0899859143987825
0.73,0.87,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0391990937257174,0.077991405648243,0.0391990937257174
0.73,0.71,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.134105178933235,0.70855450588227,0.134105178933235
0.53,0.83,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0121454416031515,0.0221597968163581,0.0121454416031515
0.17,0.82,2,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0304176776899296,0.142876184465681,0.0304176776899296
0.75,0.76,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.142241266999546,0.142241266999546,0.0605673124104522
0.76,0.44,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0421640447908027,0.0421640447908027,0.0204186010341352
0.76,0.77,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0221597968163581,0.0221597968163581,0.0121454416031515
0.92,0.55,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0387589514603703,0.0387589514603703,0.0170043972302813
0.82,0.88,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.345811649259548,0.345811649259548,0.143065290950598
0.38,0.5,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.345811649259548,0.345811649259548,0.143065290950598
0.49,0.72,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0245183495613049,0.0245183495613049,0.0127786826776632
0.53,0.8,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.327197629170817,0.327197629170817,0.0862700806420287
0.49,0.54,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0201068430290795,0.0643773104328266,0.0201068430290795
0.98,0.61,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.4,0.85,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.63,0.92,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.75,0.53,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.82,0.84,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.55,0.62,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.44,0.36,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30569323985692,0.602073614124666,0.30569323985692
0.92,0.88,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0123364450823917,0.0123364450823917,0.0107712262900459
0.57,0.56,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19645930719459,0.298208754741296,0.19645930719459
0.73,0.86,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30569323985692,0.602073614124666,0.30569323985692
0.82,0.92,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764
0.54,0.75,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381
0.64,0.95,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0533613267332295,0.137660215703752,0.0533613267332295
0.99,0.76,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126385196370597,0.126385196370597,0.0227218310000237
0.86,0.96,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0660660769600283,0.439317204524473,0.0660660769600283
0.77,0.57,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0107869689080079,0.0123350062549907,0.0107869689080079
0.89,0.93,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0361801440785723,0.115539249164935,0.0361801440785723
0.51,0.58,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30569323985692,0.602073614124666,0.30569323985692
0.2,0.72,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0354630543170529,0.0354630543170529,0.0144059897460665
0.62,0.92,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.142222293589634,0.142222293589634,0.0324883154723571
0.79,0.72,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0216851498780647,0.0216851498780647,0.0123574641945679
0.88,0.73,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0410755951299166,0.0410755951299166,0.0212919792052547
0.96,0.73,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0403382072654035,0.0403382072654035,0.0184178555159224
0.34,0.69,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.345811649259548,0.345811649259548,0.143065290950598
0.34,0.65,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.145204322126741,0.145204322126741,0.0375724105915598
0.88,0.85,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0245183495613049,0.0245183495613049,0.0127786826776632
0.66,0.61,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0308452223132972,0.0308452223132972,0.0139055981105245
0.55,0.71,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0111245162532385,0.0111245162532385,0.0105778690848485
0.59,0.51,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0207536789212796,0.0207536789212796,0.0129197936753679
0.62,0.73,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0111398984413754,0.0156364287678492,0.0111398984413754
0.78,0.93,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0156364287678492,0.0156364287678492,0.0111398984413754
0.73,0.75,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0545872546160203,0.0545872546160203,0.0188261389877085
0.71,0.94,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0255820914165385,0.0255820914165385,0.0120416653800079
0.97,0.86,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935
0.21,0.74,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0579563368924392,0.131082386865177,0.0579563368924392
0.52,0.96,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0346101554898972,0.0346101554898972,0.0123449368546234
0.73,0.88,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0122517181582479,0.0122517181582479,0.0107380162231554
0.74,0.83,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.343313720425329,0.343313720425329,0.0638248792313054
0.26,0.71,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0109698447177884,0.0171339220645865,0.0109698447177884
0.52,0.78,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0255820914165385,0.0255820914165385,0.0120416653800079
0.79,0.59,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.033877598403469,0.116804800745303,0.033877598403469
0.34,0.87,1,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0141205518557919,0.0313537306705886,0.0141205518557919
0.8,0.55,1,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0141205518557919,0.0313537306705886,0.0141205518557919
0.74,0.66,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002
0.55,0.8,1,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0274859332449609,0.102181809111051,0.0274859332449609
0.53,0.5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0251290007255549,0.0251290007255549,0.0153011681748377
0.96,0.59,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117
0.71,0.97,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0107712262900459,0.0123364450823917,0.0107712262900459
0.7,0.63,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.33,0.94,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137660215703752,0.137660215703752,0.0533613267332295
0.93,0.94,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.64,0.65,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0124221509007522,0.0281105578707509,0.0124221509007522
0.27,0.45,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421378053846666,0.421378053846666,0.0899859143987825
0.99,0.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.81,0.62,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.6,0.91,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.32,0.4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241327021160966,0.241327021160966,0.20403621413928
0.48,0.68,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077991405648243,0.077991405648243,0.0391990937257174
0.87,0.51,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283
0.5,0.38,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20403621413928,0.241327021160966,0.20403621413928
0.49,0.76,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0226098104048146,0.0226098104048146,0.0121472626853651
0.95,0.78,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.634096216518452,0.634096216518452,0.202891086986665
0.64,0.87,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.348478181668372,0.348478181668372,0.0929781075962958
0.91,0.5,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.345811649259548,0.345811649259548,0.143065290950598
0.79,0.75,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0245183495613049,0.0245183495613049,0.0127786826776632
0.83,0.56,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0387589514603703,0.0387589514603703,0.0170043972302813
0.92,0.8,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.221329867573384,0.221329867573384,0.0960884271873199
0.6,0.83,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0156364287678492,0.0156364287678492,0.0111398984413754
0.58,0.73,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.221329867573384,0.221329867573384,0.0960884271873199
0.66,0.5,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0255820914165385,0.0255820914165385,0.0120416653800079
0.8,0.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002
0.28,0.79,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.256807970257381,0.256807970257381,0.0905862059320293
0.84,0.59,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0394814016056268,0.0394814016056268,0.0126140568767367
0.86,0.58,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421378053846666,0.421378053846666,0.0899859143987825
0.46,0.45,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0801691149030884,0.0801691149030884,0.0236623691669023
0.94,0.92,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0244518509111139,0.0244518509111139,0.0121642924303423
0.64,0.78,2,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0241078185141416,0.0843669767747234,0.0241078185141416
0.71,0.58,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0751707198786521,0.0751707198786521,0.0196311895628137
1,0.39,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0751707198786521,0.0751707198786521,0.0196311895628137
0.53,0.59,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.173147027793799,0.173147027793799,0.0902392912438348
0.35,0.59,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0732587937433533,0.0732587937433533,0.0199046262552603
0.73,0.66,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0220860546465731,0.0220860546465731,0.0122299809361089
0.89,0.63,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.261503260490461,0.261503260490461,0.186709782995074
0.21,0.93,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.102181809111051,0.102181809111051,0.0274859332449609
0.21,0.85,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0625620381713956,0.0625620381713956,0.0535717835866812
0.94,0.69,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.92,0.68,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0123364450823917,0.0123364450823917,0.0107712262900459
0.92,0.78,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.71,0.98,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575346221539775,0.0575346221539775,0.0582390247897259
0.69,0.83,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381
0.26,0.51,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381
0.21,0.78,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126385196370597,0.126385196370597,0.0227218310000237
0.36,0.42,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522
0.54,0.88,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829
0.63,0.87,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236762681042532,0.0236762681042532,0.0142341677038305
0.8,0.79,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0306045421739876,0.0306045421739876,0.0134831919739478
0.79,0.54,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0120152978249479,0.0233249611490865,0.0120152978249479
1,0.87,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0308452223132972,0.0308452223132972,0.0139055981105245
0.78,0.53,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.345811649259548,0.345811649259548,0.143065290950598
0.85,0.8,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0387589514603703,0.0387589514603703,0.0170043972302813
0.12,0.73,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0632191499078458,0.0632191499078458,0.0311272091505312
0.6,0.68,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0118088070086137,0.0118088070086137,0.0106265438476348
0.93,0.84,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0545872546160203,0.0545872546160203,0.0188261389877085
0.73,0.86,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.349217786649256,0.349217786649256,0.253137768413712
0.7,0.66,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.124523948347805,0.124523948347805,0.0930187807440258
0.18,0.59,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.349217786649256,0.349217786649256,0.253137768413712
0.81,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.349217786649256,0.349217786649256,0.253137768413712
0.28,0.9,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.521610865914691,0.521610865914691,0.113051861285822
0.74,0.79,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0313537306705886,0.0313537306705886,0.0141205518557919
0.83,0.85,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0123350062549907,0.0123350062549907,0.0107869689080079
0.55,0.66,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459
0.77,0.94,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0233249611490865,0.0233249611490865,0.0120152978249479
0.92,0.58,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0244518509111139,0.0244518509111139,0.0121642924303423
0.59,0.89,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0252305064132004,0.0252305064132004,0.0184010446345195
